frame_id,timestamp,qw,qx,qy,qz,wx_radDs,wy_radDs,wz_radDs,ax_mDs2,ay_mDs2,az_mDs2,system_time_s,roll,pitch,yaw,roll_filtered,pitch_filtered,yaw_filtered
1434,2073843518,-0.7610836025,-0.00047653585,-0.0269772695,-0.6480098,-0.038053703,0.849963,-0.050809853,1.1370032499999998,0.6270410550000001,-15.0480305,2062.8273632068967,2.047126410715772,2.3182837653610786,-276.8346703959267,-6.452869285432266,1.150990490593255,-0.4099254982568112
1435,2073876018,-0.761244981111111,0.0085112597777777,-0.0370850333333333,-0.6473265555555555,-0.025821533,0.8077593,-0.048164543,1.7960033333333332,0.352334945,-19.947250333333333,2062.858972402299,2.013500062634726,3.869404167603412,-276.8797274681001,-5.941879127624832,2.474319370888918,-0.4718556316778834
1436,2073913519,-0.7613713772222221,0.0142329305555555,-0.0452881916666666,-0.646533761111111,0.09468175,0.5112747,-0.045704454,2.276635622222222,0.2391184166666666,-23.137211222222223,2062.890581597701,2.1222171642301952,5.012388321621734,-276.9335334192276,-5.354788464110917,3.6235930899422,-0.5340407290951918
1437,2073946018,-0.7615191899999999,0.018324866,-0.0512503188,-0.645844532,0.039883066,0.30954024,-0.03340671,2.4009914,0.26160558,-24.36787413333333,2062.922190793104,2.2058649693768357,5.838647505328395,-276.9852000981753,-4.715692235065706,4.340090011424198,-0.5927753294929627
1438,2073978517,-0.7616474262499999,0.02126208025,-0.055418877375,-0.6452610512500001,-0.023590975,0.29124016,-0.029897826,2.3644267125,0.31574722375,-24.513622,2062.9537999885056,2.2567950534742622,6.422511519535051,-277.031672980741,-4.137968328427237,4.581273263723241,-0.642337410002721
1439,2074016018,-0.761607255625,0.025114556625,-0.0599202444375,-0.644765068125,-0.031867616,0.39499953,-0.016891073,2.441638325,0.2475142375,-24.75186,2062.985409183908,2.253238921024425,7.103306927497469,-277.0589129056826,-3.640742403033269,4.692864153840463,-0.6733640571433872
1440,2074043518,-0.7613748263157895,0.0286024597894736,-0.0646363784210526,-0.6444280315789473,0.0819846,0.38835952,-0.007950496,2.5403157842105264,0.2471992947368421,-25.19337436842105,2063.019384843137,2.2994667692351034,7.7755542351239715,-277.05479233049107,-3.1928918503876376,4.848979064478951,-0.6807631661181204
1441,2074076229,-0.7610703,0.031953648,-0.06943305,-0.6441506,0.0292852120999999,0.3056819466666667,0.0046382078666666,2.644673806666667,0.2616196186666666,-25.665416066666666,2063.055332555556,2.364698811669737,8.444584925496313,-277.0382064308089,-2.7256267772671765,4.976724053776202,-0.6555726087516436
1442,2074113523,-0.7607192533333333,0.0337190072,-0.0724600886666666,-0.6441384266666667,0.036334775,0.1774076,0.013877894,2.75813558,0.272463624,-25.9910058,2063.091280267974,2.438842108954563,8.840461551166666,-276.99925199018134,-2.2696770855300805,4.978293897142822,-0.6149796910822061
1443,2074146018,-0.7604819625,0.0341052333125,-0.074625814375,-0.6441533375,0.03903875,0.0646325,0.01939709,2.58877805,0.143425674,-25.040012,2063.127227980392,2.56927271766588,9.05841728160428,-276.965308023402,-1.830334789469716,4.766374873949928,-0.5643421837515983
1444,2074176018,-0.760255205,0.033802892875,-0.07611911825,-0.6442632425,0.10062145,0.040327247,0.032195315,2.3400833625,0.00034789525,-23.7724349375,2063.1631756928105,2.710395118147897,9.166027620813528,-276.92506449429743,-1.363764343056776,4.349412530653176,-0.519680647508314
1445,2074216018,-0.7597833325000001,0.0339483451875,-0.076801328625,-0.64473097625,-0.016236894,0.058780678,0.05709823,2.162642225,-0.0402874715,-22.937219375,2063.199123405229,2.755192212298152,9.234751835339347,-276.84369036538675,-0.9655243473702676,3.87424200618362,-0.4561292135700237
1446,2074246020,-0.7592477911111112,0.0347633144444444,-0.0749215344444444,-0.64553406,-0.14467776,-0.0031822503,0.06276562,2.04379305,0.078850845,-21.224553,2063.235071117647,2.5507815188797625,9.128599007269042,-276.7523349767283,-0.7113758014533753,3.3728216654978533,-0.3689535082404493
1447,2074278517,-0.7587073773333333,0.0364556273333333,-0.0706905102,-0.6465225226666667,-0.33751887,-0.27213374,0.066523835,1.84668422,0.145933718,-18.94242626666667,2063.2710188300653,2.093334177698853,8.882732315965931,-276.66657568813633,-0.7075992449529279,2.74386630681858,-0.2770929295725433
1448,2074316018,-0.758356998,0.044410688,-0.0525547024,-0.648107212,-1.5579308,-0.6234481,0.0013075399,1.23881498,-0.181006588,-14.975178733333331,2063.306966542484,0.0441890400912377,7.891196066854049,-276.66148194960493,-1.4467384835076105,1.7935515183268194,-0.2296446062786232
1449,2074348518,-0.75724467,0.063543185,-0.02288187445,-0.648936765,-2.4000385,-0.629992,-0.07111851,0.6908675093750001,0.5429387337499999,-10.096337775,2063.342914254902,-3.845143668327283,6.732317431167838,-276.7352778939662,-3.454260909502614,0.4409124349684817,-0.2473610016273681
1450,2074381019,-0.7558092833333333,0.0857227526666666,0.0084246024166666,-0.6488284583333332,-2.1668553,-0.43203622,-0.10201186,0.3492981855555556,1.1604575888888888,-6.145291622222223,2063.37886196732,-8.120163055832604,5.655038833118166,-276.8127619070721,-7.009905339119516,-0.9815713745729184,-0.3231376031953574
1451,2074418518,-0.7542743555555556,0.1048504057777777,0.0325504562444444,-0.646974328888889,-1.526809,-0.2351549,-0.13538964,0.3455877083333333,1.1830523833333333,-4.172394933333333,2063.4148096797385,-11.603321562359532,4.968342806413233,-276.96310226742764,-10.069566686674628,-2.0160561617929478,-0.4309547730787815
1452,2074451017,-0.75302936,0.1215407898666666,0.0531347741333333,-0.6442657740000001,-1.4139259,-0.20605814,-0.1753046,0.311280336,0.9936583866666666,-3.29741124,2063.450757392157,-14.615049379274664,4.393502556486296,-277.16565164306127,-12.173625583394262,-2.688885327689816,-0.5662640624201924
1453,2074481019,-0.7519527047058824,0.136699514117647,0.0718215888235294,-0.6407129776470588,-1.4521443,-0.22653414,-0.2215843,0.2670250376470588,0.845727594117647,-2.659956647058824,2063.486705104576,-17.358720660660353,3.851541377269121,-277.42208818803675,-13.527364068867463,-3.1735809820434198,-0.7515443336269301
1454,2074516018,-0.7508831552941176,0.1514877458823529,0.0908450211764705,-0.6362108523529412,-1.4266742,-0.2555215,-0.2643412,0.2254400811764705,0.9094750529411764,-1.7176725764705882,2063.520244836257,-20.103068491990246,3.229758538608196,-277.7247972422905,-14.577471898031408,-3.634599843509791,-0.9748587013547813
1455,2074548518,-0.75025683,0.16402245,0.1082450375,-0.631076575,-1.1549393,-0.24434073,-0.28839582,0.168303934375,0.71693360875,-0.81358166625,2063.5524085789475,-22.53277333440292,2.556747459963647,-278.0721151705933,-15.4365395052403,-4.109349912447231,-1.2046520518276207
1456,2074578517,-0.7501422933333333,0.1739915733333333,0.1230568491666666,-0.6259539416666666,-0.91127914,-0.20217177,-0.29082718,0.1380488033333333,0.5734569111111111,-0.1529897155555555,2063.5845723216376,-24.54094191132811,1.902733438793981,-278.42772841685303,-15.870053436689949,-4.5749601841615215,-1.4487096220071929
1457,2074618518,-0.7509493022222222,0.1793726755555555,0.1325901977777777,-0.6214945111111111,-0.35370722,-0.13339494,-0.25695524,0.160883135,0.6155114266666667,0.0963319516666666,2063.616736064328,-25.74452766140981,1.3650740101831216,-278.789112625578,-15.54754831803822,-4.91143474715892,-1.674071166254695
1458,2074648518,-0.7533726733333334,0.1767542306666666,0.1342239946666666,-0.6189811466666666,0.3872073,-0.08676952,-0.20573743,0.164546968,0.5380205733333333,-0.1198935606666666,2063.6488998070176,-25.630255099821053,0.949678278402824,-279.10232560726683,-14.48350387880259,-5.106810247872743,-1.8631587608999156
1459,2074681019,-0.757055805,0.166991326875,0.1288900543749999,-0.618244481875,1.0751661,-0.057164837,-0.15057811,0.18387347,0.2889327025,-0.48140896,2063.681063549708,-24.34936461336561,0.649209936993245,-279.36721179152374,-12.069624870436744,-5.1315373312927495,-1.9818901025974736
1460,2074718520,-0.76163527,0.15036631875,0.11701289375,-0.61928024875,1.3127513,-0.046345577,-0.08315283,0.2431902825,-0.1819983006249999,-0.791666325,2063.7132272923977,-21.96413296310831,0.4581592084243393,-279.5605446448923,-8.583476004679003,-5.01480513575958,-2.016518678922496
1461,2074751019,-0.76465065,0.1372717749999999,0.1070088449999999,-0.620359935,0.9657098,-0.014583441,-0.04301442,0.24430267,-0.2956195377777778,-1.3923506844444442,2063.745391035088,-20.04531769274949,0.3820612110464662,-279.6630549901113,-4.86995009744851,-4.79732288489834,-1.977222967359331
1462,2074783518,-0.76703228,0.1258101768,0.0976802472,-0.6215017093333333,0.71623564,0.04702158,0.008250559,0.261043684,-0.310091846,-2.173662,2063.777554777778,-18.326598040873986,0.3744222172684647,-279.7271789935978,-1.841847713206956,-4.488537983378188,-1.8605504497631815
1463,2074821021,-0.76812612,0.1181663692,0.0895180667999999,-0.6228789606666667,0.7191079,0.13006929,0.08220378,0.3349822153333333,-0.1554496146666666,-3.359198,2063.809718520468,-17.042017837555164,0.5548967619429082,-279.7057205666799,0.5747837401371443,-4.065664588180715,-1.686262579119378
1464,2074853519,-0.76860088375,0.110595798875,0.079155256125,-0.625029545625,0.77991575,0.207363,0.13837186,0.44142600625,0.0111554637499999,-5.189329,2063.841882263158,-15.605898980666316,0.949734694209036,-279.5941031024334,2.577257348076458,-3.4992663496951675,-1.4492754540681174
1465,2074881019,-0.7687459425000001,0.1039919109375,0.0689074786875,-0.62721807375,0.78736013,0.27860734,0.16485697,0.5853305925000001,0.1052566975,-7.028452,2063.87112202924,-14.26557070994455,1.4043516593099312,-279.4541587988838,4.341598280527495,-2.8557888953829904,-1.1779172133024025
1466,2074916017,-0.7685142174999999,0.0980032140625,0.0577672743125,-0.62958678625,0.7450126,0.30828384,0.1923023,0.79550889875,0.11168974125,-9.042727,2063.9003617953217,-12.915932083512718,1.9837099301832863,-279.27438387474365,6.000384876644241,-2.1344416562409863,-0.882780624593456
1467,2074943518,-0.7678933722222222,0.0924461175,0.0476511368333333,-0.6319995666666667,0.69082236,0.28114972,0.20002167,0.9464959555555555,0.3058521677777778,-10.76574822222222,2063.929601561404,-11.6786130662833,2.503141770901973,-279.0454677068819,7.493141903237121,-1.3999229063346528,-0.574292768488275
1468,2074976147,-0.7671057611111112,0.0870739924999999,0.0379738851666666,-0.6344312333333333,0.64442309,0.1839656,0.20101457,1.0826852,0.54694694,-12.415956,2063.958841327485,-10.487787841712269,2.9936965463903147,-278.79050962614383,8.740733172088616,-0.768895180183344,-0.2433550687638468
1469,2075006018,-0.7662431000000001,0.0811546928125,0.03055408025,-0.636626764375,0.651467,0.095447116,0.17897837,1.0387407,0.5352206025,-12.8715313125,2063.9880810935674,-9.41256897418352,3.2395150324601216,-278.5245972134605,9.793903004439404,-0.2745577867815166,0.0847969119215696
1470,2075031019,-0.76538745625,0.0754896634375,0.0237769965,-0.638665651875,0.55021644,0.05440887,0.16450839,1.028538975,0.617637575,-13.390531625,2064.019007769231,-8.40654099829332,3.441507923312918,-278.2677026438417,10.654060850372623,0.0130706297507078,0.3938395097414333
1471,2075068518,-0.7644856625,0.070066804375,0.017328065,-0.64057371875,0.45428798,0.10114723,0.11713383,1.07299265625,0.86363270625,-14.06608321875,2064.054264179488,-7.446007791692882,3.627692918198071,-278.01613387242367,11.355597276522332,0.2316685874989877,0.6825812297140574
1472,2075101019,-0.7640583000000001,0.066340945,0.0099877083499999,-0.6416136050000001,0.4225401,0.20498115,0.0876801,1.1322254,0.8796956055555556,-15.052249222222224,2064.089520589744,-6.573531507318695,4.006597355551621,-277.8871147388599,11.841954285809956,0.4656229879016437,0.893510960051354
1473,2075133510,-0.7638360066666667,0.0633433724,0.0025088074066666,-0.6422805606666667,0.4312841,0.29477948,0.041044794,1.2207759,0.857411448,-15.8502324,2064.124777,-5.756083495570772,4.446988825898139,-277.8055481795666,12.168171756123002,0.8341781404628344,0.9860747792901648
1474,2075171018,-0.7640620933333333,0.0619260906,-0.0047021177066666,-0.6421375093333332,0.2902873,0.26256943,0.005577576,1.383566,0.7941837340000001,-16.063564200000002,2064.1600334102563,-5.101936448775724,4.974740798915224,-277.83292169791935,12.316444094457424,1.250345007360288,0.9878160455466868
1475,2075203519,-0.76443636875,0.0605526229374999,-0.01115638,-0.6417354125,0.3041263,0.22720364,-0.00940166,1.4910422875,0.6925883475000001,-16.640493000000003,2064.1952898205127,-4.508898862183329,5.438442270075024,-277.8883954503288,12.291781132176895,1.654530074814876,0.9184304473405098
1476,2075233518,-0.764896375,0.0593277167499999,-0.01685583325,-0.64118675,0.26193538,0.19201036,-0.023784053,1.544245725,0.63887061875,-17.232212125,2064.230546230769,-3.985604871384944,5.846699984387858,-277.9599500877654,12.162395501739123,1.9643689563863336,0.8263436372217896
1477,2075271143,-0.76544878125,0.0583457543125,-0.0215286284375,-0.6404823374999999,0.22160778,0.1551388933333333,-0.0373006713333333,1.5389594,0.6472102,-17.798048,2064.265802641026,-3.5606662818769683,6.182590781737617,-278.0514203880247,11.901581416383012,2.161078645343895,0.7200884816901798
1478,2075303518,-0.7660613000000001,0.0571220199999999,-0.0251823274444444,-0.6397211333333334,0.17754711,0.117917195,-0.03986556,1.4958007777777778,0.6403244688888888,-17.284777000000002,2064.301059051282,-3.189996973130788,6.411468359103345,-278.149936732968,11.542588128110038,2.260230067779848,0.6077063391356603
1479,2075336019,-0.766673242,0.055864273,-0.0284206664,-0.63896892,0.178714,0.08609914,-0.0402358,1.4890008666666663,0.5790239946666667,-16.9365732,2064.3363154615386,-2.8469904449167087,6.601898310079135,-278.2467875023409,11.130327903164352,2.268639586188435,0.4982561815994972
1480,2075371142,-0.7672676159999999,0.054580298,-0.0308231375333333,-0.6382558266666666,0.1504262333333333,0.0468089013333333,-0.040133844,1.5458287,0.42249772,-16.877237,2064.371571871795,-2.5629098043490304,6.717361292474025,-278.3395728290704,10.66316139830327,2.2039734992133777,0.399265484150372
1481,2075406020,-0.76781099375,0.052755843625,-0.03257577275,-0.6376665625,0.18694451,0.0092351325,-0.029929161,1.52035840625,0.44512896875,-16.37848875,2064.406828282052,-2.277682497592893,6.736634068789707,-278.4151195090478,10.1592591045909,2.0667567971077547,0.3149085491655148
1482,2075436019,-0.7682703055555555,0.0508971673888888,-0.0336319455555555,-0.6372105944444444,0.10303601,-0.032991614,-0.023613693,1.4131436,0.4883498666666666,-15.626441666666668,2064.442084692308,-2.039407393118494,6.692543512313696,-278.47426378954145,9.652640728663387,1.8610521865613596,0.2498713116926909
1483,2075476019,-0.7686348577777777,0.0490622824444444,-0.0339303437777777,-0.6368997222222222,0.102641255,-0.075835384,-0.012434025,1.2378083666666666,0.5487288055555556,-14.66331222222222,2064.477341102564,-1.8575855143895683,6.583766322483172,-278.51604506716194,9.08880532664518,1.5841349668957636,0.2109030324401422
1484,2075503542,-0.7689067675,0.0466800549375,-0.0338362211875,-0.6367537625,0.120862395,-0.09305429,-0.0046996893,1.2067439875,0.55205676875,-13.9411175,2064.511337693641,-1.6546236704026398,6.400727308400246,-278.53453068624725,8.507445117899074,1.2704287965973262,0.1900619272444208
1485,2075536018,-0.7691442575,0.0429585125,-0.03414668025,-0.6367038,0.17232083,-0.13180457,0.0046158237,1.14400625625,0.65075036875,-13.035561875,2064.543129601156,-1.302521426138811,6.155813730740559,-278.5338475397781,7.969806017777588,0.918810872119774,0.1889015714017481
1486,2075571147,-0.769357540625,0.037106024375,-0.0353178041875,-0.6367577,0.66984395,-0.19930115,0.025277346,1.025948,0.87072885,-11.881061,2064.5749215086707,-0.6979323837106113,5.831288775773698,-278.5101947979288,7.678297613156136,0.5115533656639729,0.2123557018654045
1487,2075606018,-0.76937509875,0.0124255139375,-0.0491656175,-0.63641735,2.0338311,-0.32347882,0.08086476,0.88532709375,0.930352486875,-10.223491625,2064.606713416185,2.5025181501687173,5.250575613531554,-278.39125979061095,8.281630579856083,0.0182624136067289,0.2747652267167053
1488,2075636017,-0.7686312972222222,-0.01693147245,-0.0660467315555555,-0.6354411722222222,2.5327353,-0.37783882,0.10356672,0.7092553666666667,0.6792683933333333,-8.219317333333333,2064.6385053236995,6.338673423166664,4.592879417548138,-278.28352616164466,10.621667600443155,-0.6148366092102451,0.3855107114792266
1489,2075676018,-0.7669973511111111,-0.0496408672999999,-0.0850466037777777,-0.6337493111111111,1.8643961,-0.30869707,0.09023375,0.5036412888888888,0.1692611911111111,-5.926305611111111,2064.6702972312137,10.628289221434674,3.87425366990418,-278.20774749715747,13.519016055852203,-1.2851538272578782,0.4779392424684405
1490,2075706019,-0.764553212,-0.075313678,-0.1003851184,-0.6319423,1.6743008,-0.22340804,0.09309132,0.3746432333333333,0.3477676666666666,-4.971950666666667,2064.7020891387283,14.036354503022764,3.34411093757737,-278.1375285710477,16.06771646700378,-1.873626491029708,0.5284101844086799
1491,2075738519,-0.76097914,-0.1006621912499999,-0.116740501875,-0.629803825,1.903635,-0.14998053,0.12392265,0.32383086875,0.3330608,-4.506118000000001,2064.733881046243,17.50506165366876,2.917879264026577,-278.0270592305009,17.627240378885784,-2.245179194495694,0.5710149000107672
1492,2075771235,-0.7562652,-0.12749797,-0.13529249,-0.6272983,1.926637733333333,-0.1086843906666666,0.1461869766666666,0.3313033083333333,0.1095116191111111,-4.342871000000001,2064.765672953757,21.281134327631992,2.560568955498592,-277.8698295028703,19.164519523944683,-2.4585271835576576,0.6686471660091593
1493,2075808518,-0.7506955333333334,-0.1501711516666666,-0.1509194016666666,-0.6249980533333334,1.6102496,-0.108781315,0.16694823,0.33392305,-0.0185881206666666,-4.250009,2064.797464861272,24.49649250614271,2.229101823510632,-277.6575644174279,20.53441609567248,-2.6020637280152306,0.7996205620582573
1494,2075838518,-0.7451266400000001,-0.1709791906666666,-0.1649925866666666,-0.623024172,1.4323645,-0.09489118,0.19305083,0.3409822466666666,-0.0528975406666666,-4.122931333333334,2064.8292567687863,27.43345671949506,1.8818178401649928,-277.4407649014789,21.35426732806704,-2.7171188250464025,0.9411707660696864
1495,2075871238,-0.7395591,-0.18852323,-0.17634675,-0.62162143,1.1038405666666666,-0.0897792813333333,0.2117205933333333,0.3473384975,0.0280481675,-3.9859708125,2064.8610486763005,29.885238399891737,1.5160815159563843,-277.19953907257985,21.526772096257805,-2.8288275866105077,1.0893257428435872
1496,2075908518,-0.7346641,-0.2003098125,-0.1830987975,-0.621711196875,0.728463,-0.06124277,0.22671862,0.29339183,0.13606132,-4.16076975,2064.892840583815,31.476142292301773,1.1439524216477266,-276.8985952747169,21.04184143228669,-2.934141061170145,1.2515268189306248
1497,2075941018,-0.73053879875,-0.20812835875,-0.18722221875,-0.6228351875,0.47728604,-0.01619615,0.23445515,0.2835794975,-0.069179364375,-4.409359625,2064.924632491329,32.5050778020697,0.8186207919755004,-276.561814838802,19.93426581823425,-3.0177099577271838,1.4321826567122438
1498,2075973518,-0.7276127468421053,-0.2108475047368421,-0.1876972689473684,-0.6251583315789474,-0.23531097,0.016665746,0.2109562,0.2967219715789473,-0.3043351526315789,-4.7378785789473685,2064.956424398844,32.79085357817748,0.5452558785282177,-276.2020859999856,18.13118714049752,-3.023420860315031,1.6416990027297862
1499,2076011020,-0.7302650321052632,-0.1956396168421052,-0.173593827368421,-0.6308544789473685,-1.7280837,0.000825124,0.13994147,0.2996727852631579,0.1314009578947368,-5.236330263157894,2064.9882163063585,30.32725918903745,0.3839379267861768,-275.9506766167147,14.9670796681488,-2.9444819895152627,1.7974883749640465
1500,2076036019,-0.73293204,-0.180806062,-0.15969913,-0.63592516,-1.9262537,-0.039613254,0.10866862,0.3106952666666666,0.6277785333333333,-5.396023266666666,2065.019257519481,27.921101700195003,0.2371972544445708,-275.74851425526043,10.798822535674123,-2.806598501773803,1.861283938687832
1501,2076071141,-0.7365224033333333,-0.1619014326666666,-0.1416599366666666,-0.6412266466666666,-1.2529713666666666,-0.0504484253333333,0.0980926166666666,0.33658087,1.3392127,-5.0875015,2065.054971805195,24.84693976036388,0.059616006275071,-275.6005679255981,6.073196018533046,-2.6597140842189284,1.8557186338795744
1502,2076106017,-0.738873775,-0.14900327375,-0.128456925,-0.6443606,-0.99729675,-0.070672676,0.04870482,0.2734059381249999,1.039381540625,-4.88644219375,2065.090686090909,22.693273877068755,-0.1258862087059745,-275.543152027862,1.822586354645145,-2.5298188405204955,1.7750975188866978
1503,2076136019,-0.7415317711111111,-0.1358941983333333,-0.1151515478888888,-0.6466721249999999,-1.1711826,-0.07780791,-0.012185337,0.2455712466666666,0.9873547,-4.6506375,2065.126400376623,20.52104078093451,-0.2854491553731574,-275.57013092816976,-1.440132607564189,-2.4043772502724416,1.6249974806995864
1504,2076176019,-0.7447063955555556,-0.1218112466666666,-0.1011429904444444,-0.64825684,-1.1580218,-0.059523173,-0.068994135,0.2471867555555555,1.141831458333333,-4.385878316666667,2065.162114662337,18.21613490674634,-0.4175219279414488,-275.6889451945426,-4.450806201792083,-2.2455989989239544,1.3692162520516709
1505,2076206018,-0.74755688,-0.109963304,-0.090002852,-0.648734348,-0.8996448,-0.033949282,-0.096941985,0.2400463533333333,0.9992851333333336,-4.474046433333333,2065.197828948052,16.333253662228334,-0.4646930286330111,-275.8636736458978,-7.195795792813463,-2.0533634665515814,1.0646144277885474
1506,2076238518,-0.7502449812499999,-0.09932458625,-0.0806394828125,-0.64860525625,-0.7548873,0.008682699,-0.117393896,0.260159885,0.7892074250000001,-4.875702375,2065.2335432337663,14.69472632542176,-0.4495906170533877,-276.0697965350654,-9.331616492648196,-1.7991222489136158,0.7385139056280678
1507,2076271233,-0.75282466,-0.089540936,-0.072643325,-0.6480435,-0.6998552466666667,0.027653925,-0.1338206633333333,0.30188824375,0.5587537625,-5.4944295,2065.269257519481,13.236699586798563,-0.3825937134139109,-276.2998688848247,-10.965001614464482,-1.4857424829812762,0.405009839678029
1508,2076308518,-0.7552738375,-0.080267821875,-0.0653719984375,-0.647131290625,-0.6927735,0.029205324,-0.13360457,0.3253521649999999,0.43978285,-5.965576,2065.304971805195,11.880621964916308,-0.2945278380848721,-276.5498690983673,-12.289561795721756,-1.1587633718491448,0.0796046190895687
1509,2076341020,-0.75747622,-0.0712244766666666,-0.0584921853333333,-0.6462667333333333,-0.67642254,0.025972102,-0.12732224,0.3646389299999999,0.3103976194444444,-6.563431677777778,2065.340686090909,10.574835470983318,-0.1975217923791817,-276.7779751017377,-13.395087235929031,-0.8453644211783039,-0.2264971364560937
1510,2076376148,-0.75947294,-0.0623726055555555,-0.0519386334444444,-0.6454418861111111,-0.6115592833333333,0.06767867,-0.0987349699999999,0.41296732,0.17506135,-7.2336926,2065.376400376623,9.310834018509755,-0.0930392045416944,-276.9884173529627,-14.291179579158388,-0.5431509902069032,-0.4800709845025703
1511,2076411019,-0.7606024533333333,-0.055741932,-0.0486818386666666,-0.6449696333333333,-0.33971387,0.12801635,-0.06070924,0.4231660213333333,0.175959258,-7.986473493333333,2065.412114662337,8.487576371059694,0.1232656695372112,-277.0970942337754,-14.903193392015584,-0.228891801402234,-0.6694872989634741
1512,2076441019,-0.7613457,-0.049322469375,-0.046447445,-0.644779625,-0.28503942,0.16310777,-0.037693758,0.498156703125,0.154566970625,-9.1254290625,2065.447828948052,7.75896744298719,0.4080086601572675,-277.15042847935695,-15.094752241550225,0.1437099074324958,-0.7652401899287486
1513,2076473517,-0.7617901473684211,-0.0428650696842105,-0.0447518147368421,-0.6448475052631579,-0.39950678,0.1743389,-0.010285449,0.60094881,0.1265791589473684,-10.357487,2065.4835432337663,7.0673344529585,0.7391481534396173,-277.15948300257435,-15.099686629385667,0.5643753268246874,-0.785097583160105
1514,2076508518,-0.7617428184210526,-0.0361192062105263,-0.0426711068421052,-0.6454360631578947,-0.42292136,0.18153854,0.024555583,0.66223938,0.1262291331578947,-11.015485,2065.516919857143,6.3229521182279225,1.0533953039859656,-277.09187444074803,-15.056557373006976,0.9645255842328254,-0.7485807858520839
1515,2076538519,-0.761469092,-0.0299207824,-0.0411229501333333,-0.6461948933333334,-0.31202555,0.18008104,0.054636303,0.7101865333333334,0.21755644,-11.755592333333333,2065.5483484285714,5.666836146440425,1.3728610122039906,-276.9953768877129,-14.98719578102011,1.3136200924945325,-0.6681071673987318
1516,2076571233,-0.76079917,-0.024680378,-0.040506758,-0.6472517,-0.1911635733333333,0.1902909366666666,0.0785465183333333,0.7463862812500001,0.3945866268749999,-12.594192875,2065.579777,5.165300276448395,1.7011427903050598,-276.84442298178635,-14.72792156656848,1.6328429282224248,-0.54080530983736
1517,2076608519,-0.759693484375,-0.0204584191875,-0.0408351905,-0.64866804625,-0.16768849,0.17980479,0.099593274,0.825232975,0.3285176225,-13.4324135,2065.6112055714284,4.825138817909161,2.034619618773316,-276.62949440632326,-14.282900982618376,1.926050329205956,-0.3712094374699139
1518,2076641019,-0.75851970625,-0.016405472125,-0.04109588,-0.6501388312499999,-0.16661572,0.16947666,0.106473014,0.873754645,0.360802791875,-13.928071625,2065.6426341428573,4.496057067503284,2.3505186882706144,-276.4072164142351,-13.721835558001054,2.1874886356083114,-0.176926204493399
1519,2076673518,-0.7572968277777778,-0.0125689689111111,-0.0413202187777777,-0.651639916111111,-0.15094306,0.16074008,0.1018412,0.9082409644444444,0.4365354611111111,-14.300312222222225,2065.674062714286,4.184404139886675,2.648152768265072,-276.18073585770657,-13.134060162594327,2.396746447108606,0.0135990011589584
1520,2076711018,-0.7561503833333334,-0.0094884729333333,-0.0417455753333333,-0.6529903433333333,-0.13776648,0.14952944,0.09771358,0.9575468388888888,0.4548711472222222,-14.998048944444443,2065.7054912857143,3.954122115292098,2.9084644574510765,-275.9738996611369,-12.50787808357175,2.5533654520867097,0.1808796295347976
1521,2076743520,-0.7551461833333334,-0.0067774855,-0.0422237836666666,-0.6541579399999999,-0.057520416,0.1278219,0.07663363,0.99759076,0.54797525,-15.4501048,2065.7369198571428,3.7599909280698864,3.1473112195121544,-275.7943519638512,-11.83245501612786,2.6626447466563183,0.3176227451330731
1522,2076773518,-0.7543477843749999,-0.00454763403125,-0.0427446078125,-0.65506573125,-0.07204136,0.118618436,0.055836778,1.031665675,0.6706675125,-15.662903375,2065.7683484285712,3.610306097852716,3.3554759749145253,-275.65324438173485,-11.114119023487522,2.72103081243158,0.4039538203543804
1523,2076813518,-0.7539004625,-0.002695039675,-0.04305736875,-0.655569435,-0.10555475,0.07779811,0.018134207,1.0736123875,0.64612493125,-15.7203474375,2065.799777,3.476102715995713,3.519513058865991,-275.57493429643245,-10.382088193356916,2.729807079364686,0.4354715020675606
1524,2076843517,-0.7537735388888889,-0.0011089896222222,-0.0431794156111111,-0.655712175,-0.05435181,0.06496836,-0.0026606359,1.0869844444444443,0.7051345222222223,-15.370188222222222,2065.8312055714287,3.3489475685887986,3.648811032150712,-275.55315375619,-9.661437730189384,2.6950900313257566,0.4158575960280517
1525,2076876230,-0.7538297,0.0003247494,-0.043192483,-0.65564865,-0.0684630933333333,0.0421980653333333,-0.0216221013333333,1.0857192533333333,0.7680169133333333,-14.877848933333333,2065.862634142857,3.22571287482092,3.75816857029806,-275.5637250154967,-8.95650148973081,2.615059814387661,0.335799384401684
1526,2076913519,-0.7542269466666667,0.0020501895266666,-0.0423538591333333,-0.6552421046666667,-0.1295765,0.03419797,-0.043744173,1.04523654,0.55630666,-14.4922212,2065.8940627142856,3.011022058107674,3.817329020124787,-275.634300777986,-8.303124117746545,2.5039959379309904,0.2236310773419094
1527,2076946019,-0.75477718125,0.0039648273624999,-0.0410613734375,-0.6546799706249999,-0.12540938,0.0086162,-0.054896183,0.998591435,0.452837335,-14.2422915,2065.925491285714,2.7447926041882416,3.8518028592741618,-275.7324080514834,-7.73520304737064,2.359955153933464,0.0826018326751643
